T, PV
2227, 0.1
2228, 0
2229, 0
2230, 0
2231, 0
2232, 0
2233, 0
2234, 0
2235, 0
2236, 0
2237, 0
2238, 0
2239, 0.2
2240, 0.7
2241, 1.3
2242, 1.9
2243, 2.4
2244, 2.9
2245, 3.1
2246, 2.8
2247, 2.7
2248, 2
2249, 1.1
2250, 0.4
2251, 0.1
2252, 0
2253, 0
2254, 0
2255, 0
2256, 0
2257, 0
2258, 0
2259, 0
2260, 0
2261, 0
2262, 0
2263, 0
2264, 0.2
2265, 0.4
2266, 0.8
2267, 1.1
2268, 1.2
2269, 1.1
2270, 0.9
2271, 0.7
2272, 0.6
2273, 0.4
2274, 0.2
2275, 0
2276, 0
2277, 0
2278, 0
2279, 0
2280, 0
2281, 0
2282, 0
2283, 0
2284, 0
2285, 0
2286, 0
2287, 0.1
2288, 0.2
2289, 0.4
2290, 0.8
2291, 1.1
2292, 1.1
2293, 1.1
2294, 1.1
2295, 0.9
2296, 0.7
2297, 0.5
2298, 0.2
2299, 0.1
2300, 0
2301, 0
2302, 0
2303, 0
2304, 0
2305, 0
2306, 0
2307, 0
2308, 0
2309, 0
2310, 0
2311, 0.3
2312, 1.2
2313, 2.2
2314, 3.3
2315, 4.5
2316, 5.1
2317, 5.2
2318, 4.7
2319, 3.9
2320, 2.8
2321, 1.3
2322, 0.4
2323, 0.2
2324, 0
2325, 0
2326, 0
2327, 0
2328, 0
2329, 0
2330, 0
2331, 0
2332, 0
2333, 0
2334, 0
2335, 0.5
2336, 1.7
2337, 3.1
2338, 4.2
2339, 4.9
2340, 5.5
2341, 5.3
2342, 4.6
2343, 3.9
2344, 2.8
2345, 1.9
2346, 0.7
2347, 0.2
2348, 0
2349, 0
2350, 0
2351, 0
2352, 0
2353, 0
2354, 0
2355, 0
2356, 0
2357, 0
2358, 0
2359, 0.2
2360, 0.6
2361, 1.1
2362, 2.4
2363, 4.2
2364, 4.5
2365, 3.8
2366, 3.6
2367, 2.7
2368, 1.9
2369, 1.4
2370, 0.7
2371, 0.2
2372, 0
2373, 0
2374, 0
2375, 0
2376, 0
2377, 0
2378, 0
2379, 0
2380, 0
2381, 0
2382, 0
2383, 0.1
2384, 0.3
2385, 0.7
2386, 1.1
2387, 1.7
2388, 2.1
2389, 2
2390, 1.7
2391, 1.5
2392, 1.3
2393, 0.8
2394, 0.3
2395, 0.1
2396, 0
2397, 0
2398, 0
2399, 0
2400, 0
2401, 0
2402, 0
2403, 0
2404, 0
2405, 0
2406, 0
2407, 0.2
2408, 0.4
2409, 0.7
2410, 1.4
2411, 3.3
2412, 4.2
2413, 5.2
2414, 5.3
2415, 4.6
2416, 3.2
2417, 1.9
2418, 0.7
2419, 0.2
2420, 0
2421, 0
2422, 0
2423, 0
2424, 0
2425, 0
2426, 0
2427, 0
2428, 0
2429, 0
2430, 0
2431, 0
2432, 0.2
2433, 0.4
2434, 0.6
2435, 1.2
2436, 1.9
2437, 3
2438, 3.8
2439, 3
2440, 2.7
2441, 2.5
2442, 1.2
2443, 0.2
2444, 0
2445, 0
2446, 0
2447, 0
2448, 0
2449, 0
2450, 0
2451, 0
2452, 0
2453, 0
2454, 0
2455, 0.4
2456, 1.2
2457, 2.4
2458, 3.5
2459, 4
2460, 3.3
2461, 2.6
2462, 1.3
2463, 1.9
2464, 2.4
2465, 2.6
2466, 1.4
2467, 0.2
2468, 0
2469, 0
2470, 0
2471, 0
2472, 0
2473, 0
2474, 0
2475, 0
2476, 0
2477, 0
2478, 0
2479, 0.3
2480, 1
2481, 1.9
2482, 3.4
2483, 5.5
2484, 6.1
2485, 5.5
2486, 3.8
2487, 3.1
2488, 2.2
2489, 1.1
2490, 0.6
2491, 0.2
2492, 0
2493, 0
2494, 0
2495, 0
2496, 0
2497, 0
2498, 0
2499, 0
2500, 0
2501, 0
2502, 0
2503, 0.7
2504, 2.1
2505, 3.5
2506, 4.4
2507, 4.9
2508, 5.4
2509, 5.5
2510, 5.5
2511, 4.8
2512, 3.8
2513, 2.3
2514, 1.1
2515, 0.3
2516, 0
2517, 0
2518, 0
2519, 0
2520, 0
2521, 0
2522, 0
2523, 0
2524, 0
2525, 0
2526, 0.1
2527, 0.3
2528, 0.9
2529, 2
2530, 2.7
2531, 2.5
2532, 4.1
2533, 4.2
2534, 3.4
2535, 3.3
2536, 2.4
2537, 1.7
2538, 0.8
2539, 0.2
2540, 0
2541, 0
2542, 0
2543, 0
2544, 0
2545, 0
2546, 0
2547, 0
2548, 0
2549, 0
2550, 0
2551, 0.4
2552, 1.4
2553, 3.1
2554, 5.2
2555, 6.2
2556, 6.3
2557, 5.6
2558, 4.7
2559, 3.9
2560, 3.2
2561, 2.3
2562, 1
2563, 0.3
2564, 0
2565, 0
2566, 0
2567, 0
2568, 0
2569, 0
2570, 0
2571, 0
2572, 0
2573, 0
2574, 0.1
2575, 0.6
2576, 1.8
2577, 3.3
2578, 4.6
2579, 5.4
2580, 5.8
2581, 5.6
2582, 5
2583, 4.2
2584, 3.3
2585, 2
2586, 1
2587, 0.3
2588, 0
2589, 0
2590, 0
2591, 0
2592, 0
2593, 0
2594, 0
2595, 0
2596, 0
2597, 0
2598, 0.1
2599, 0.5
2600, 1.4
2601, 2.3
2602, 2.7
2603, 2.5
2604, 2.5
2605, 2.4
2606, 2.4
2607, 1.9
2608, 1.4
2609, 0.9
2610, 0.5
2611, 0.2
2612, 0
2613, 0
2614, 0
2615, 0
2616, 0
2617, 0
2618, 0
2619, 0
2620, 0
2621, 0
2622, 0.1
2623, 0.4
2624, 1.3
2625, 2.2
2626, 3
2627, 3.6
2628, 3.9
2629, 3.9
2630, 3.5
2631, 3.1
2632, 2.5
2633, 1.6
2634, 0.8
2635, 0.3
2636, 0
2637, 0
2638, 0
2639, 0
2640, 0
2641, 0
2642, 0
2643, 0
2644, 0
2645, 0
2646, 0.1
2647, 0.7
2648, 1.8
2649, 2.8
2650, 3.9
2651, 4.9
2652, 5.4
2653, 5.4
2654, 5.2
2655, 4.5
2656, 3.4
2657, 2.1
2658, 1
2659, 0.2
2660, 0
2661, 0
2662, 0
2663, 0
2664, 0
2665, 0
2666, 0
2667, 0
2668, 0
2669, 0
2670, 0.1
2671, 0.5
2672, 1
2673, 1.5
2674, 2.1
2675, 3
2676, 3.6
2677, 3.7
2678, 3.1
2679, 2.9
2680, 2.5
2681, 2.1
2682, 1.1
2683, 0.3
2684, 0
2685, 0
2686, 0
2687, 0
2688, 0
2689, 0
2690, 0
2691, 0
2692, 0
2693, 0
2694, 0.1
2695, 0.7
2696, 1.8
2697, 3.1
2698, 4.7
2699, 6.4
2700, 6.9
2701, 6.6
2702, 5.8
2703, 5.2
2704, 4.1
2705, 2.5
2706, 1.4
2707, 0.5
2708, 0
2709, 0
2710, 0
2711, 0
2712, 0
2713, 0
2714, 0
2715, 0
2716, 0
2717, 0
2718, 0.1
2719, 0.6
2720, 1.9
2721, 3.3
2722, 4.4
2723, 5.1
2724, 5.8
2725, 6.2
2726, 6.1
2727, 5.5
2728, 4.4
2729, 3
2730, 1.5
2731, 0.4
2732, 0
2733, 0
2734, 0
2735, 0
2736, 0
2737, 0
2738, 0
2739, 0
2740, 0
2741, 0
2742, 0.2
2743, 0.8
2744, 1.7
2745, 2.8
2746, 3.7
2747, 4.5
2748, 5.1
2749, 5.6
2750, 5.7
2751, 4.9
2752, 3.8
2753, 2.4
2754, 1.3
2755, 0.5
2756, 0
2757, 0
2758, 0
2759, 0
2760, 0
2761, 0
2762, 0
2763, 0
2764, 0
2765, 0
2766, 0.1
2767, 0.6
2768, 1.6
2769, 2.8
2770, 4.1
2771, 5.7
2772, 5.8
2773, 5.6
2774, 5.4
2775, 4.2
2776, 2.8
2777, 1.3
2778, 0.5
2779, 0.2
2780, 0
2781, 0
2782, 0
2783, 0
2784, 0
2785, 0
2786, 0
2787, 0
2788, 0
2789, 0
2790, 0
2791, 0
2792, 0.1
2793, 0.1
2794, 0.2
2795, 0.2
2796, 0.2
2797, 0.2
2798, 0.3
2799, 0.3
2800, 0.2
2801, 0.1
2802, 0
2803, 0
2804, 0
2805, 0
2806, 0
2807, 0
2808, 0
2809, 0
2810, 0
2811, 0
2812, 0
2813, 0
2814, 0
2815, 0.2
2816, 0.6
2817, 1
2818, 1.5
2819, 2.1
2820, 2.7
2821, 3.1
2822, 3.8
2823, 3.1
2824, 2.3
2825, 1.4
2826, 0.7
2827, 0.2
2828, 0
2829, 0
2830, 0
2831, 0
2832, 0
2833, 0
2834, 0
2835, 0
2836, 0
2837, 0
2838, 0
2839, 0.2
2840, 0.6
2841, 1.3
2842, 2
2843, 2.5
2844, 2.4
2845, 2.2
2846, 2.4
2847, 2.8
2848, 2.2
2849, 1.1
2850, 0.7
2851, 0.3
2852, 0
2853, 0
2854, 0
2855, 0
2856, 0
2857, 0
2858, 0
2859, 0
2860, 0
2861, 0
2862, 0.1
2863, 0.6
2864, 1.2
2865, 1.8
2866, 2.3
2867, 2.2
2868, 2.2
2869, 2.1
2870, 1.6
2871, 1.2
2872, 0.9
2873, 0.6
2874, 0.3
2875, 0.1
2876, 0
2877, 0
2878, 0
2879, 0
2880, 0
2881, 0
2882, 0
2883, 0
2884, 0
2885, 0
2886, 0.1
2887, 0.2
2888, 0.5
2889, 1.1
2890, 1.5
2891, 2
2892, 2.6
2893, 2.6
2894, 1.8
2895, 1.7
2896, 1.3
2897, 0.7
2898, 0.4
2899, 0.2
2900, 0
2901, 0
2902, 0
2903, 0
2904, 0
2905, 0
2906, 0
2907, 0
2908, 0
2909, 0
2910, 0.2
2911, 0.6
2912, 1.2
2913, 2
2914, 2.5
2915, 3
2916, 2.5
2917, 1.9
2918, 0.8
2919, 0.7
2920, 0.5
2921, 0.3
2922, 0.1
2923, 0.1
2924, 0
2925, 0
2926, 0
2927, 0
2928, 0
2929, 0
2930, 0
2931, 0
2932, 0
2933, 0
2934, 0.1
2935, 0.4
2936, 1.1
2937, 2.1
2938, 3.2
2939, 4
2940, 4.5
2941, 4.6
2942, 4.5
2943, 3.8
2944, 3.1
2945, 2.4
2946, 1.3
2947, 0.6
2948, 0.1
2949, 0
2950, 0
2951, 0
2952, 0
2953, 0
2954, 0
2955, 0
2956, 0
2957, 0
2958, 0.2
2959, 0.8
2960, 1.1
2961, 1.2
2962, 1.3
2963, 1.1
2964, 1.2
2965, 1.1
2966, 1.2
2967, 1.8
2968, 2.1
2969, 1.8
2970, 1.1
2971, 0.5
2972, 0.1
2973, 0
2974, 0
2975, 0
2976, 0
2977, 0
2978, 0
2979, 0
2980, 0
2981, 0
2982, 0.2
2983, 0.7
2984, 1.7
2985, 3.4
2986, 5
2987, 6.2
2988, 6.6
2989, 6.5
2990, 6.1
2991, 5.3
2992, 4.3
2993, 3.1
2994, 1.8
2995, 0.9
2996, 0.1
2997, 0
2998, 0
2999, 0
3000, 0
3001, 0
3002, 0
3003, 0
3004, 0
3005, 0
3006, 0.3
3007, 1.1
3008, 2.4
3009, 3.7
3010, 4.8
3011, 5.5
3012, 5.9
3013, 5.9
3014, 5.3
3015, 4.5
3016, 3.6
3017, 2.6
3018, 1.3
3019, 0.6
3020, 0
3021, 0
3022, 0
3023, 0
3024, 0
3025, 0
3026, 0
3027, 0
3028, 0
3029, 0
3030, 0.1
3031, 0.1
3032, 0.2
3033, 0.4
3034, 0.8
3035, 1.7
3036, 2.3
3037, 3.3
3038, 4.1
3039, 3.3
3040, 2.3
3041, 1.1
3042, 0.8
3043, 0.4
3044, 0.1
3045, 0
3046, 0
3047, 0
3048, 0
3049, 0
3050, 0
3051, 0
3052, 0
3053, 0
3054, 0.2
3055, 1
3056, 2.3
3057, 3.7
3058, 4.8
3059, 5.3
3060, 5.6
3061, 5.9
3062, 5.5
3063, 4.4
3064, 3.4
3065, 2.5
3066, 1.4
3067, 0.5
3068, 0.1
3069, 0
3070, 0
3071, 0
3072, 0
3073, 0
3074, 0
3075, 0
3076, 0
3077, 0
3078, 0.3
3079, 0.7
3080, 1.3
3081, 2.3
3082, 3
3083, 3.1
3084, 3.9
3085, 3.7
3086, 4.1
3087, 3.7
3088, 3
3089, 2.5
3090, 1.3
3091, 0.5
3092, 0.1
3093, 0
3094, 0
3095, 0
3096, 0
3097, 0
3098, 0
3099, 0
3100, 0
3101, 0
3102, 0.1
3103, 0.3
3104, 0.8
3105, 1.3
3106, 2.1
3107, 2.9
3108, 3.4
3109, 3.6
3110, 3.8
3111, 3.4
3112, 2.7
3113, 2.1
3114, 1.2
3115, 0.5
3116, 0.1
3117, 0
3118, 0
3119, 0
3120, 0
3121, 0
3122, 0
3123, 0
3124, 0
3125, 0
3126, 0.1
3127, 0.4
3128, 0.9
3129, 1.6
3130, 2.3
3131, 3.3
3132, 3.7
3133, 3.7
3134, 3.5
3135, 3
3136, 2.4
3137, 1.6
3138, 1
3139, 0.5
3140, 0.1
3141, 0
3142, 0
3143, 0
3144, 0
3145, 0
3146, 0
3147, 0
3148, 0
3149, 0
3150, 0.3
3151, 1.3
3152, 2.5
3153, 3.4
3154, 4.3
3155, 5.7
3156, 5.2
3157, 4.6
3158, 4
3159, 3.7
3160, 3.1
3161, 2.5
3162, 1.5
3163, 0.5
3164, 0.1
3165, 0
3166, 0
3167, 0
3168, 0
3169, 0
3170, 0
3171, 0
3172, 0
3173, 0
3174, 0.4
3175, 1.4
3176, 2.6
3177, 3.5
3178, 3.8
3179, 3.6
3180, 3.1
3181, 2.5
3182, 1.2
3183, 1.1
3184, 0.8
3185, 0.3
3186, 0.2
3187, 0.1
3188, 0
3189, 0
3190, 0
3191, 0
3192, 0
3193, 0
3194, 0
3195, 0
3196, 0
3197, 0
3198, 0.4
3199, 1.3
3200, 2.6
3201, 3.6
3202, 4.2
3203, 4.7
3204, 5.1
3205, 4.8
3206, 4.1
3207, 4
3208, 3.7
3209, 3.1
3210, 1.9
3211, 0.9
3212, 0.2
3213, 0
3214, 0
3215, 0
3216, 0
3217, 0
3218, 0
3219, 0
3220, 0
3221, 0
3222, 0.4
3223, 1.4
3224, 3.1
3225, 4.4
3226, 5.5
3227, 6.3
3228, 6.9
3229, 6.7
3230, 6.1
3231, 5.4
3232, 4.2
3233, 2.8
3234, 1.7
3235, 0.8
3236, 0.1
3237, 0
3238, 0
3239, 0
3240, 0
3241, 0
3242, 0
3243, 0
3244, 0
3245, 0
3246, 0.4
3247, 1.4
3248, 2.6
3249, 3.6
3250, 4.4
3251, 4.8
3252, 5.1
3253, 5
3254, 3.9
3255, 3.1
3256, 2.6
3257, 2.3
3258, 1.5
3259, 0.7
3260, 0.1
3261, 0
3262, 0
3263, 0
3264, 0
3265, 0
3266, 0
3267, 0
3268, 0
3269, 0.1
3270, 0.5
3271, 1.4
3272, 2.8
3273, 4.4
3274, 5.5
3275, 6
3276, 6
3277, 5.5
3278, 4.6
3279, 3.8
3280, 3
3281, 2.4
3282, 1.5
3283, 0.8
3284, 0.5
3285, 0
3286, 0
3287, 0
3288, 0
3289, 0
3290, 0
3291, 0
3292, 0
3293, 0
3294, 0
3295, 0
3296, 0.2
3297, 0.5
3298, 1.2
3299, 1.8
3300, 1.7
3301, 2.4
3302, 3.2
3303, 3.2
3304, 3.5
3305, 3.6
3306, 2
3307, 0.6
3308, 0.1
3309, 0
3310, 0
3311, 0
3312, 0
3313, 0
3314, 0
3315, 0
3316, 0
3317, 0.1
3318, 0.4
3319, 0.8
3320, 1.3
3321, 2.2
3322, 3.8
3323, 6.1
3324, 6.5
3325, 6.1
3326, 5.5
3327, 4.6
3328, 3.5
3329, 2.8
3330, 1.8
3331, 0.8
3332, 0.1
3333, 0
3334, 0
3335, 0
3336, 0
3337, 0
3338, 0
3339, 0
3340, 0
3341, 0
3342, 0.5
3343, 1.7
3344, 3.3
3345, 4.8
3346, 4.9
3347, 4.8
3348, 5.3
3349, 5.6
3350, 5.5
3351, 5
3352, 4.2
3353, 3
3354, 1.8
3355, 0.7
3356, 0.1
3357, 0
3358, 0
3359, 0
3360, 0
3361, 0
3362, 0
3363, 0
3364, 0
3365, 0.1
3366, 0.5
3367, 1.5
3368, 3.1
3369, 4.1
3370, 4.4
3371, 3.9
3372, 3.8
3373, 4
3374, 4.9
3375, 4.4
3376, 3.6
3377, 2.5
3378, 1.5
3379, 0.6
3380, 0.1
3381, 0
3382, 0
3383, 0
3384, 0
3385, 0
3386, 0
3387, 0
3388, 0
3389, 0.1
3390, 0.3
3391, 0.6
3392, 0.4
3393, 0.8
3394, 1
3395, 0.9
3396, 1
3397, 1
3398, 0.9
3399, 0.8
3400, 0.7
3401, 0.7
3402, 0.5
3403, 0.3
3404, 0.1
3405, 0
3406, 0
3407, 0
3408, 0
3409, 0
3410, 0
3411, 0
3412, 0
3413, 0.1
3414, 0.4
3415, 1.2
3416, 2.5
3417, 3.6
3418, 4.4
3419, 4.8
3420, 5.2
3421, 5.1
3422, 4.6
3423, 4.3
3424, 3.5
3425, 2.6
3426, 1.6
3427, 0.7
3428, 0.1
3429, 0
3430, 0
3431, 0
3432, 0
3433, 0
3434, 0
3435, 0
3436, 0
3437, 0.1
3438, 0.4
3439, 0.7
3440, 1
3441, 1.2
3442, 1.3
3443, 1.4
3444, 1.5
3445, 1.4
3446, 1.3
3447, 1.6
3448, 1.8
3449, 1.9
3450, 1.4
3451, 0.7
3452, 0.2
3453, 0
3454, 0
3455, 0
3456, 0
3457, 0
3458, 0
3459, 0
3460, 0
3461, 0
3462, 0.2
3463, 0.9
3464, 2.2
3465, 3.4
3466, 4
3467, 4.4
3468, 4.5
3469, 3.8
3470, 3.6
3471, 3
3472, 2.2
3473, 1.1
3474, 0.7
3475, 0.3
3476, 0.1
3477, 0
3478, 0
3479, 0
3480, 0
3481, 0
3482, 0
3483, 0
3484, 0
3485, 0
3486, 0.1
3487, 0.2
3488, 0.3
3489, 0.5
3490, 0.8
3491, 0.9
3492, 0.8
3493, 0.6
3494, 0.4
3495, 0.3
3496, 0.3
3497, 0.2
3498, 0.1
3499, 0
3500, 0
3501, 0
3502, 0
3503, 0
3504, 0
3505, 0
3506, 0
3507, 0
3508, 0
3509, 0
3510, 0
3511, 0
3512, 0.1
3513, 0.1
3514, 0.2
3515, 0.4
3516, 0.4
3517, 0.5
3518, 0.5
3519, 0.4
3520, 0.3
3521, 0.3
3522, 0.2
3523, 0.2
3524, 0.1
3525, 0
3526, 0
3527, 0
3528, 0
3529, 0
3530, 0
3531, 0
3532, 0
3533, 0.1
3534, 0.3
3535, 0.5
3536, 1
3537, 2.2
3538, 2.8
3539, 1.7
3540, 2
3541, 2.7
3542, 4.3
3543, 4.2
3544, 3.6
3545, 2.7
3546, 1.6
3547, 0.7
3548, 0.1
3549, 0
3550, 0
3551, 0
3552, 0
3553, 0
3554, 0
3555, 0
3556, 0
3557, 0.1
3558, 0.3
3559, 0.8
3560, 1.6
3561, 3.1
3562, 4.2
3563, 4.1
3564, 3.9
3565, 3
3566, 0.9
3567, 1.5
3568, 1.5
3569, 1
3570, 0.5
3571, 0.3
3572, 0.1
3573, 0
3574, 0
3575, 0
3576, 0
3577, 0
3578, 0
3579, 0
3580, 0
3581, 0
3582, 0.2
3583, 0.4
3584, 0.3
3585, 0.5
3586, 0.9
3587, 1.2
3588, 1
3589, 0.6
3590, 0.2
3591, 0.2
3592, 0.2
3593, 0.2
3594, 0.2
3595, 0.1
3596, 0
3597, 0
3598, 0
3599, 0
3600, 0
3601, 0
3602, 0
3603, 0
3604, 0
3605, 0
3606, 0.1
3607, 0.4
3608, 1
3609, 1.2
3610, 1.9
3611, 3.1
3612, 2.6
3613, 2.6
3614, 1.9
3615, 1.4
3616, 1
3617, 0.5
3618, 0.4
3619, 0.3
3620, 0.2
3621, 0
3622, 0
3623, 0
3624, 0
3625, 0
3626, 0
3627, 0
3628, 0
3629, 0
3630, 0.1
3631, 0.1
3632, 0.2
3633, 0.2
3634, 0.3
3635, 0.3
3636, 0.3
3637, 0.5
3638, 0.8
3639, 0.7
3640, 0.6
3641, 0.5
3642, 0.3
3643, 0.1
3644, 0
3645, 0
3646, 0
3647, 0
3648, 0
3649, 0
3650, 0
3651, 0
3652, 0
3653, 0
3654, 0
3655, 0
3656, 0
3657, 0.1
3658, 0.2
3659, 0.2
3660, 0.2
3661, 0.2
3662, 0.3
3663, 0.4
3664, 0.2
3665, 0.1
3666, 0.1
3667, 0
3668, 0
3669, 0
3670, 0
3671, 0
3672, 0
3673, 0
3674, 0
3675, 0
3676, 0
3677, 0
3678, 0.1
3679, 0.2
3680, 0.4
3681, 0.5
3682, 0.8
3683, 1.2
3684, 1.2
3685, 1.4
3686, 1.6
3687, 1.7
3688, 1.7
3689, 1.9
3690, 1.2
3691, 0.6
3692, 0.2
3693, 0
3694, 0
3695, 0
3696, 0
3697, 0
3698, 0
3699, 0
3700, 0
3701, 0.1
3702, 0.3
3703, 0.7
3704, 1.4
3705, 1.9
3706, 2.5
3707, 3.4
3708, 3.2
3709, 3.2
3710, 2.7
3711, 2.6
3712, 2.4
3713, 2.7
3714, 1.7
3715, 0.8
3716, 0.1
3717, 0
3718, 0
3719, 0
3720, 0
3721, 0
3722, 0
3723, 0
3724, 0
3725, 0.2
3726, 0.7
3727, 1.8
3728, 3.3
3729, 5
3730, 6.4
3731, 7
3732, 7.3
3733, 7.2
3734, 6.5
3735, 5.9
3736, 4.9
3737, 3.5
3738, 2.2
3739, 1.1
3740, 0.2
3741, 0
3742, 0
3743, 0
3744, 0
3745, 0
3746, 0
3747, 0
3748, 0
3749, 0.1
3750, 0.6
3751, 1.5
3752, 3.2
3753, 4.8
3754, 5.9
3755, 6.2
3756, 6.2
3757, 5.9
3758, 4.9
3759, 4.3
3760, 3.6
3761, 2.8
3762, 1.9
3763, 0.9
3764, 0.3
3765, 0
3766, 0
3767, 0
3768, 0
3769, 0
3770, 0
3771, 0
3772, 0
3773, 0.1
3774, 0.4
3775, 1.1
3776, 2.2
3777, 3.6
3778, 5
3779, 6
3780, 6.3
3781, 6.3
3782, 5.6
3783, 5.1
3784, 4.1
3785, 2.9
3786, 1.8
3787, 0.9
3788, 0.3
3789, 0
3790, 0
3791, 0
3792, 0
3793, 0
3794, 0
3795, 0
3796, 0
3797, 0.1
3798, 0.6
3799, 1.3
3800, 2.1
3801, 3.1
3802, 4
3803, 4.8
3804, 4.4
3805, 4.3
3806, 4.5
3807, 3.9
3808, 3.1
3809, 2.5
3810, 1.4
3811, 0.7
3812, 0.2
3813, 0
3814, 0
3815, 0
3816, 0
3817, 0
3818, 0
3819, 0
3820, 0
3821, 0
3822, 0.2
3823, 0.4
3824, 0.8
3825, 1.5
3826, 2
3827, 2.4
3828, 2.5
3829, 3.7
3830, 5
3831, 4.1
3832, 2.6
3833, 0.7
3834, 0.7
3835, 0.4
3836, 0.2
3837, 0
3838, 0
3839, 0
3840, 0
3841, 0
3842, 0
3843, 0
3844, 0
3845, 0
3846, 0.1
3847, 0.5
3848, 0.8
3849, 1.2
3850, 1.5
3851, 1.9
3852, 2.4
3853, 2.6
3854, 2.7
3855, 2.5
3856, 2.4
3857, 2.2
3858, 1.5
3859, 0.8
3860, 0.3
3861, 0
3862, 0
3863, 0
3864, 0
3865, 0
3866, 0
3867, 0
3868, 0
3869, 0.1
3870, 0.5
3871, 1.6
3872, 3
3873, 4.3
3874, 5.2
3875, 5
3876, 5
3877, 5.2
3878, 5.2
3879, 5
3880, 4.3
3881, 3.3
3882, 2.1
3883, 1
3884, 0.2
3885, 0
3886, 0
3887, 0
3888, 0
3889, 0
3890, 0
3891, 0
3892, 0
3893, 0.1
3894, 0.6
3895, 1.6
3896, 2.9
3897, 4.4
3898, 5.5
3899, 5.8
3900, 6
3901, 6.1
3902, 5.8
3903, 5.1
3904, 4.2
3905, 3.3
3906, 2.2
3907, 1.2
3908, 0.3
3909, 0
3910, 0
3911, 0
3912, 0
3913, 0
3914, 0
3915, 0
3916, 0
3917, 0.1
3918, 0.3
3919, 0.3
3920, 0.3
3921, 1
3922, 1.9
3923, 3.4
3924, 4.3
3925, 4.7
3926, 4.8
3927, 4.5
3928, 4
3929, 3.4
3930, 2.2
3931, 1
3932, 0.2
3933, 0
3934, 0
3935, 0
3936, 0
3937, 0
3938, 0
3939, 0
3940, 0
3941, 0
3942, 0.3
3943, 1.2
3944, 3.1
3945, 4.4
3946, 5.3
3947, 5.4
3948, 5.7
3949, 5.7
3950, 5.3
3951, 4.7
3952, 3.5
3953, 2.2
3954, 1.5
3955, 0.9
3956, 0.2
3957, 0
3958, 0
3959, 0
3960, 0
3961, 0
3962, 0
3963, 0
3964, 0
3965, 0.1
3966, 0.6
3967, 1.5
3968, 2.5
3969, 3.5
3970, 4
3971, 4.1
3972, 4
3973, 3.9
3974, 3.2
3975, 3.5
3976, 3
3977, 2.3
3978, 1.6
3979, 0.8
3980, 0.3
3981, 0
3982, 0
3983, 0
3984, 0
3985, 0
3986, 0
3987, 0
3988, 0
3989, 0.1
3990, 0.6
3991, 1.5
3992, 2.4
3993, 3.1
3994, 3.8
3995, 4.6
3996, 5.3
3997, 5.7
3998, 5.8
3999, 5.6
4000, 4.8
4001, 3.5
4002, 2.2
4003, 1
4004, 0.3
4005, 0
4006, 0
4007, 0
4008, 0
4009, 0
4010, 0
4011, 0
4012, 0
4013, 0.1
4014, 0.5
4015, 1.4
4016, 2.6
4017, 4.1
4018, 5.5
4019, 6.3
4020, 6.4
4021, 6.2
4022, 5.1
4023, 4.9
4024, 4
4025, 3
4026, 1.9
4027, 0.9
4028, 0.2
4029, 0
4030, 0
4031, 0
4032, 0
4033, 0
4034, 0
4035, 0
4036, 0
4037, 0.1
4038, 0.5
4039, 1.4
4040, 2.8
4041, 4.3
4042, 5.6
4043, 6.3
4044, 6.7
4045, 6.7
4046, 6.3
4047, 5.7
4048, 4.7
4049, 3.3
4050, 2.2
4051, 1
4052, 0.2
4053, 0
4054, 0
4055, 0
4056, 0
4057, 0
4058, 0
4059, 0
4060, 0
4061, 0.1
4062, 0.5
4063, 1.3
4064, 2.5
4065, 3.9
4066, 5.1
4067, 5.8
4068, 6.1
4069, 6.3
4070, 6
4071, 5.3
4072, 4.3
4073, 3
4074, 1.8
4075, 0.9
4076, 0.2
4077, 0
4078, 0
4079, 0
4080, 0
4081, 0
4082, 0
4083, 0
4084, 0
4085, 0.1
4086, 0.5
4087, 1.5
4088, 2.9
4089, 4.4
4090, 5.3
4091, 5.6
4092, 5.9
4093, 6.1
4094, 5.6
4095, 4.8
4096, 3.6
4097, 2.2
4098, 1.3
4099, 0.6
4100, 0.2
4101, 0
4102, 0
4103, 0
4104, 0
4105, 0
4106, 0
4107, 0
4108, 0
4109, 0.1
4110, 0.5
4111, 1.2
4112, 2.7
4113, 3.7
4114, 4.7
4115, 5.5
4116, 5.8
4117, 6.2
4118, 6.1
4119, 5.6
4120, 4.7
4121, 3.6
4122, 2.2
4123, 1.1
4124, 0.2
4125, 0
4126, 0
4127, 0
4128, 0
4129, 0
4130, 0
4131, 0
4132, 0
4133, 0
4134, 0.5
4135, 1.5
4136, 3.1
4137, 4.6
4138, 5.7
4139, 5.8
4140, 5.9
4141, 5.1
4142, 3.7
4143, 3.5
4144, 3
4145, 1.9
4146, 1.5
4147, 0.8
4148, 0.3
4149, 0
4150, 0
4151, 0
4152, 0
4153, 0
4154, 0
4155, 0
4156, 0
4157, 0.1
4158, 0.4
4159, 0.4
4160, 0.2
4161, 0.4
4162, 2.6
4163, 5.1
4164, 5.3
4165, 5.6
4166, 5.1
4167, 4.5
4168, 3.8
4169, 3.3
4170, 2
4171, 1
4172, 0.3
4173, 0
4174, 0
4175, 0
4176, 0
4177, 0
4178, 0
4179, 0
4180, 0
4181, 0.1
4182, 0.5
4183, 1.3
4184, 2.4
4185, 3.5
4186, 4.3
4187, 4.5
4188, 4.7
4189, 4.6
4190, 4.2
